Temperature_c,Humidity,Wind_Speed_kmh,Wind_Bearing_degrees,Visibility_km,Pressure_millibars,Rain,Description
9.116666667,0.76,15.3272,171,9.982,1020.41,1,Normal
3.888888889,1,11.27,220,0.322,1019.3,1,Cold
12.57222222,0.83,28.4326,311,9.982,1010.54,1,Normal
2.827777778,0.56,16.0356,33,10.3523,1021.43,1,Cold
10.07777778,0.75,6.4561,35,10.6099,1014.8,1,Normal
30,0.29,9.1931,161,9.982,1012.1,1,Warm
17.68888889,0.73,14.1197,118,8.1949,999.86,1,Normal
18.15555556,0.64,7.2933,39,9.982,1016.71,1,Normal
17.7,0.91,3.7352,288,14.168,1011.5,1,Normal
-8.561111111,0.88,6.44,140,15.7297,1031.31,0,Cold
7.266666667,0.65,15.5043,270,16.1,1024.93,1,Normal
5.161111111,0.81,12.1555,175,9.5795,1018.68,1,Normal
9.444444444,0.83,17.71,260,15.134,1011.2,1,Normal
22.26666667,0.46,11.431,308,9.982,1021.5,1,Warm
15.11666667,0.82,14.4417,300,11.27,1012.14,1,Normal
11.08888889,0.93,15.5043,150,15.7297,1019.65,1,Normal
12.98333333,0.73,3.1717,358,16.0517,1023.07,1,Normal
22.04444444,0.57,11.0446,110,16.1,1015.48,1,Warm
2.777777778,0.49,23.4094,318,11.27,1028.07,1,Cold
12.78333333,0.73,17.0982,160,9.0643,1021.72,1,Normal
7.616666667,0.83,6.1502,137,10.2557,1032.49,1,Normal
36.06666667,0.19,7.6958,105,15.5526,1013.46,1,Warm
9.333333333,0.86,14.1036,20,15.8263,1019.74,1,Normal
17.22222222,0.26,9.66,330,9.982,1033.2,1,Normal
14.00555556,0.67,7.1967,249,14.9569,1002.62,1,Normal
4.038888889,0.92,7.6314,169,3.9606,1029.56,1,Cold
6.622222222,0.96,4.4758,258,3.0912,1027.24,1,Normal
3.233333333,0.91,9.4185,147,7.5509,1019.23,1,Cold
19.79444444,0.73,34.5023,309,11.1251,1018.42,1,Warm
8.366666667,0.88,19.481,291,14.9569,1009.39,1,Normal
27.8,0.43,12.236,21,9.982,1015.28,1,Warm
-7.772222222,0.99,3.7996,242,3.7191,1025.29,0,Cold
28.28333333,0.31,3.3488,127,16.1,1018,1,Warm
27.77777778,0.33,4.83,300,9.982,1019.7,1,Warm
32.77777778,0.3,9.499,248,9.982,1004.92,1,Warm
7.244444444,0.6,39.3323,319,11.27,1009.46,1,Normal
11.73888889,0.84,10.948,327,14.9569,1018.67,1,Normal
3.216666667,0.96,6.4239,148,6.0697,1020.29,1,Cold
27.57222222,0.43,3.3488,148,10.2557,1011.01,1,Warm
-0.122222222,0.82,7.4221,98,7.5509,1037.03,0,Cold
19.90555556,0.61,4.6207,334,15.8263,1023.13,1,Warm
22.72777778,0.37,23.6026,313,10.3684,1014.92,1,Warm
1.133333333,0.86,6.0858,178,9.5312,1023.57,1,Cold
-1.161111111,0.72,31.878,290,15.8263,1020.53,0,Cold
14.93888889,0.83,6.4722,329,14.9569,1018.51,1,Normal
15,0.33,9.66,200,9.982,1025.9,1,Normal
1.088888889,0.85,14.3612,241,7.9051,1017.27,1,Cold
2.266666667,0.93,1.61,350,0.8372,1029.21,1,Cold
21.7,0.55,7.2772,136,15.5204,1016.45,1,Warm
17.08333333,0.82,4.7495,309,11.0446,1009.76,1,Normal
15,0.96,13.5884,221,15.8263,1006.3,1,Normal
8.888888889,0.86,0,0,6.118,1014.8,1,Normal
13.24444444,0.74,10.3845,139,15.8746,1022.6,1,Normal
9.466666667,0.63,6.6332,338,15.8263,1019.03,1,Normal
7.583333333,0.87,13.524,250,6.1985,1019.87,1,Normal
8.861111111,0.66,14.5222,188,8.05,1016.47,1,Normal
7.611111111,0.69,10.7709,116,9.982,1025.24,1,Normal
1.272222222,0.77,20.1572,328,9.982,1022.39,1,Cold
7.15,0.41,17.1465,309,9.9015,1010.55,1,Normal
11.11111111,0.56,12.88,40,11.27,1015.3,1,Normal
12.58333333,0.79,9.4346,338,9.9015,1027.91,1,Normal
18.73333333,0.73,9.0804,1,9.982,1015.04,1,Normal
30.02222222,0.58,7.4221,303,11.27,1014,1,Warm
3.861111111,0.86,0,0,9.7083,1028.09,1,Cold
16.6,0.96,11.0768,349,8.1305,1021.99,1,Normal
27.75,0.62,15.1179,341,11.27,1013.52,1,Warm
6.855555556,0.8,10.8353,149,4.2987,1006.46,1,Normal
4.927777778,1,3.0751,200,4.8139,1018.08,1,Normal
10.61111111,0.68,16.2932,275,9.982,1024.52,1,Normal
8.927777778,0.89,0.1288,120,9.7566,1024.3,1,Normal
15.14444444,0.87,8.4686,195,11.0768,1012.22,1,Normal
2.416666667,0.74,6.8908,321,3.6225,1027.12,1,Cold
1.161111111,0.75,3.0751,190,10.0464,1031.85,1,Cold
12.15555556,0.7,10.948,250,15.8263,1020.34,1,Normal
2.583333333,0.68,37.1749,309,15.1823,1020.58,1,Cold
2.244444444,0.73,12.6868,280,7.1323,1015.96,1,Cold
14.04444444,0.83,6.2629,21,15.5204,1014.38,1,Normal
-0.144444444,1,15.9551,51,2.5921,1008.21,0,Cold
2.711111111,0.95,4.8783,187,6.1985,1013.96,1,Cold
21.16111111,0.87,9.3058,257,9.9015,1010.5,1,Warm
9.061111111,0.73,18.5633,260,14.168,1006.9,1,Normal
10,0.77,4.83,170,9.982,999.5,1,Normal
5.161111111,0.96,3.6547,336,3.059,1006.68,1,Normal
2.222222222,0.84,11.2056,178,6.7942,1019.39,1,Cold
22.19444444,0.81,7.0679,293,10.3523,1014.59,1,Warm
7.777777778,0.96,4.83,50,0,1019.3,1,Normal
8.3,0.66,11.3344,150,11.8979,1018.61,1,Normal
27.19444444,0.44,13.8943,108,11.27,1011.2,1,Warm
18.79444444,0.53,15.9068,290,11.2056,1013.22,1,Normal
2.2,1,7.9373,132,9.7083,1008.88,1,Cold
2.777777778,0.82,12.88,300,9.982,1024.2,1,Cold
-9.072222222,0.74,9.2897,21,16.1,1034.08,0,Cold
11.82222222,0.95,6.2951,319,11.9784,1010.32,1,Normal
8.238888889,0.59,20.0445,319,16.1,1019.16,1,Normal
8.883333333,0.7,7.6314,19,9.982,1029.37,1,Normal
30.93888889,0.4,9.7405,275,10.3523,1013.57,1,Warm
12.13333333,0.66,17.549,280,9.982,1014.54,1,Normal
2.822222222,1,7.6797,141,1.2397,1024.5,1,Cold
2.144444444,0.92,20.7529,9,6.3595,1024.66,1,Cold
4.927777778,0.86,17.066,338,6.2951,1021.62,1,Normal
7.177777778,1,7.9212,61,0.805,1005.61,1,Normal
17.68888889,0.9,8.1627,21,9.982,1015.51,1,Normal
2.266666667,1,11.0446,141,6.0697,1014.16,1,Cold
7.566666667,0.64,8.7101,340,15.5526,1025.42,1,Normal
23.82222222,0.49,4.8783,180,11.4471,1014.73,1,Warm
19.98333333,0.69,3.0751,130,15.8263,1013.2,1,Warm
8.983333333,0.65,34.8565,310,11.27,1019.19,1,Normal
9.522222222,0.92,6.1019,153,4.7495,1018.28,1,Normal
1.3,0.99,4.4919,346,2.6404,1032.9,1,Cold
5.116666667,0.87,12.8156,60,15.3916,1006.42,1,Normal
4.927777778,0.74,28.5453,300,15.8263,992.72,1,Normal
27.19444444,0.29,9.2092,263,16.1,1017.91,1,Warm
-5,0.81,4.83,310,9.982,1022,0,Cold
-0.794444444,0.82,10.2718,169,8.1305,1030.93,0,Cold
3.744444444,0.9,4.3953,273,4.3792,1026.93,1,Cold
20.08888889,0.43,12.3809,104,10.3684,1019.81,1,Warm
7.3,0.93,0,0,14.6349,1029.23,1,Normal
28.00555556,0.54,12.7029,183,10.3523,1008.81,1,Warm
0.1,0.93,9.4668,177,6.1663,1018.47,1,Cold
2.222222222,0.89,13.5562,139,5.9087,1011.07,1,Cold
12.73333333,0.9,0.5957,194,11.27,1005.58,1,Normal
19.07222222,0.32,20.0284,7,10.3523,1018.31,1,Warm
2.755555556,0.82,9.3863,272,14.5705,1017.34,1,Cold
1.088888889,0.86,15.6009,11,8.1305,1022.79,1,Cold
-4.416666667,0.83,11.5437,291,15.8263,1033.87,0,Cold
3.75,0.78,6.1502,140,15.5526,1018.58,1,Cold
31.15555556,0.4,8.0661,121,9.982,1019.69,1,Warm
12.77777778,0.96,6.44,170,4.025,1013.1,1,Normal
9.911111111,0.6,8.2754,175,10.8836,1016.85,1,Normal
16.08888889,0.61,4.6046,190,9.982,1026.08,1,Normal
3.955555556,0.92,15.617,140,10.3523,1000.16,1,Cold
12.95555556,0.87,9.5312,232,10.7387,1000.08,1,Normal
22.81666667,0.59,4.6851,284,15.5526,1015.12,1,Warm
17.45,0.86,14.651,130,9.7566,1016.87,1,Normal
17.22222222,0.41,14.168,250,16.1,1012.29,1,Normal
6.138888889,0.62,6.0214,356,15.1823,1022.28,1,Normal
17.20555556,0.79,13.6206,299,15.3111,1013.49,1,Normal
23.78333333,0.85,3.5742,121,9.982,1011.57,1,Warm
15.13888889,0.32,10.4972,40,10.3523,1020.47,1,Normal
22.17777778,0.49,11.109,204,9.982,1009.17,1,Warm
0.972222222,0.59,10.9963,151,9.982,1009.18,1,Cold
11.87222222,0.89,6.44,140,15.1501,1025.96,1,Normal
11.21666667,0.94,20.7529,193,11.3827,1009.29,1,Normal
24.83333333,0.55,11.8657,313,11.27,1016.49,1,Warm
1.405555556,0.78,12.1394,156,14.9569,1016.27,1,Cold
27.25555556,0.68,11.2056,161,11.27,1013.76,1,Warm
12.9,0.72,14.1197,22,11.27,1027.46,1,Normal
28.70555556,0.62,16.6957,359,11.4471,1016.06,1,Warm
14.86111111,0.52,9.3541,118,16.1,1019.62,1,Normal
-0.727777778,0.99,10.7226,316,2.0608,1015.34,0,Cold
19.97777778,0.5,14.3451,188,10.0464,1016.85,1,Warm
20.86111111,0.77,2.8336,167,15.8263,1013.32,1,Warm
3.1,0.87,2.7531,40,14.8764,1016.32,1,Cold
-3.405555556,0.93,6.2468,14,4.5241,1028.81,0,Cold
-1.183333333,0.87,5.6833,243,9.1287,1002.66,0,Cold
20,0.31,20.93,20,9.982,1014.7,1,Warm
8.577777778,0.92,13.1537,11,14.2163,1008.46,1,Normal
19.09444444,0.84,12.7834,181,9.982,1004.37,1,Warm
23.86111111,0.41,9.4024,42,15.1823,1006.34,1,Warm
5.927777778,0.87,10.5777,110,3.3971,1019.4,1,Normal
11.11111111,0.54,48.2034,310,11.2056,0,1,Normal
6.111111111,0.76,9.66,290,11.27,1025.6,1,Normal
26.88888889,0.43,12.3648,27,9.982,1012.44,1,Warm
4.905555556,0.67,6.1663,150,15.8263,1027.5,1,Normal
8.772222222,0.93,9.5151,100,9.5473,1010.7,1,Normal
18.88888889,0.56,11.431,208,11.27,1009.22,1,Warm
21.16111111,0.42,11.0929,291,11.27,1011.7,1,Warm
7.222222222,0.65,14.49,270,9.982,1019.2,1,Normal
2.661111111,0.88,3.4615,286,5.2486,1016.84,1,Cold
14.88333333,0.88,7.6153,71,9.6761,1012.3,1,Normal
16.06666667,0.87,9.3541,350,5.1359,1011.69,1,Normal
24.26111111,0.85,6.279,140,14.9086,1014.36,1,Warm
7.183333333,1,3.22,140,3.4615,1025.25,1,Normal
7.666666667,0.66,10.2074,147,15.8263,1016.22,1,Normal
-1.072222222,0.7,9.2736,52,9.8049,1026.53,0,Cold
5.533333333,0.96,3.0751,180,2.9302,1015.82,1,Normal
-8.161111111,0.99,2.0447,165,0.966,1028.83,0,Cold
5.955555556,0.65,1.8032,275,10.2557,1010.71,1,Normal
7.227777778,0.74,10.304,48,11.4471,1020.97,1,Normal
17.15555556,0.58,12.3648,51,11.27,1020.39,1,Normal
7.105555556,0.75,26.7421,19,9.982,1012.68,1,Normal
6.233333333,0.93,4.7656,178,9.982,1015.13,1,Normal
2.433333333,1,4.4114,176,4.2021,1015.11,1,Cold
24.97222222,0.45,22.1536,241,15.456,1009.2,1,Warm
30.72777778,0.46,14.2163,200,10.3523,1012.5,1,Warm
-0.155555556,0.83,10.4006,309,11.0768,1022.47,0,Cold
17.86666667,0.97,6.8264,347,7.7924,1014.87,1,Normal
18.14444444,0.7,6.3756,331,15.8263,1017.23,1,Normal
10.99444444,0.93,4.83,150,1.8676,1017.6,1,Normal
4.905555556,0.86,13.7977,320,9.9015,1014.18,1,Normal
4.95,0.93,3.22,150,1.3202,1001.6,1,Normal
21.16111111,0.41,8.1949,140,9.982,1014.68,1,Warm
15.02777778,0.96,3.2039,249,10.0786,1015.12,1,Normal
7.755555556,0.93,3.2039,121,6.8586,1017.98,1,Normal
11.03888889,0.62,2.8175,321,15.7297,1028.62,1,Normal
4.4,0.83,3.2039,319,4.025,1023.11,1,Cold
18.74444444,0.62,10.1913,116,9.982,1012.42,1,Normal
-6.388888889,0.96,13.6528,200,3.4937,1014.86,0,Cold
4.2,0.93,6.279,340,6.118,1035.55,1,Cold
17.77777778,0.65,12.4614,325,9.982,1021.59,1,Normal
6.861111111,1,5.8765,291,2.0608,1023.13,1,Normal
14.95555556,0.62,22.0248,219,11.27,1008.19,1,Normal
13.88888889,0.83,22.54,150,11.27,1008.9,1,Normal
14.35,0.94,14.3129,179,8.05,1006.43,1,Normal
7.705555556,0.81,13.0893,336,9.982,1018.84,1,Normal
6.972222222,0.86,9.4829,223,16.1,1002.41,1,Normal
7.572222222,0.85,3.2039,291,14.9086,1019.81,1,Normal
8.983333333,0.4,16.9533,27,9.982,1019.64,1,Normal
5.144444444,0.86,8.7906,152,11.3988,1019.19,1,Normal
20.02222222,0.32,7.5831,164,16.1,1015.36,1,Warm
29.51666667,0.4,13.7011,343,15.3111,1008.76,1,Warm
2.222222222,0.89,9.4346,166,10.0786,1019.53,1,Cold
21.22777778,0.41,4.9105,30,11.2056,1027.11,1,Warm
21.31666667,0.57,17.2592,0,10.5777,1017.13,1,Warm
-2.294444444,0.8,10.8675,59,16.1,1037.96,0,Cold
11.95,0.96,3.542,310,14.0875,1014.22,1,Normal
1.705555556,0.9,8.5974,8,9.982,1032.62,1,Cold
0.994444444,0.76,5.0715,335,7.9051,1023.76,1,Cold
17.53333333,0.91,7.6475,282,14.329,1016.67,1,Normal
0.05,0.78,17.5812,270,14.9086,1019.89,1,Cold
2.666666667,0.67,14.3129,11,16.1,1030.18,1,Cold
22.57222222,0.8,0.1288,320,15.8263,1015.44,1,Warm
27.82222222,0.33,3.4132,251,10.2557,1016.1,1,Warm
15.53333333,0.96,10.2235,59,4.8783,1012.11,1,Normal
-2.4,0.89,8.0339,105,5.9731,1021.95,0,Cold
3.772222222,0.89,29.3825,139,11.0446,1005.22,1,Cold
20.1,0.51,7.6314,150,10.3523,1011.56,1,Warm
2.777777778,0.89,14.49,200,9.982,1024.1,1,Cold
0.022222222,0.92,12.4936,1,4.4919,1022.04,1,Cold
10.83333333,0.5,24.6974,322,8.4203,1015.92,1,Normal
-1.111111111,0.88,22.54,250,9.982,999,0,Cold
17.77777778,0.69,20.3665,310,9.982,1015.97,1,Normal
15.67222222,0.65,6.4883,180,16.1,1014.84,1,Normal
13.88888889,0.75,6.44,130,16.1,1021,1,Normal
14.77222222,0.93,8.3076,330,4.0733,1011.56,1,Normal
17.76666667,0.55,19.5615,320,15.5526,1016.36,1,Normal
7.216666667,0.71,39.9602,309,11.27,1015.28,1,Normal
18.88888889,0.84,11.27,340,16.1,1017.3,1,Warm
11.60555556,0.77,15.5204,117,7.5509,1001.97,1,Normal
7.466666667,0.61,15.3272,149,11.3988,1015.77,1,Normal
7.611111111,0.96,6.44,140,4.3148,1010.42,1,Normal
14.95,0.62,9.66,272,9.982,1012.24,1,Normal
12.53888889,0.59,5.313,162,8.4203,1017.94,1,Normal
17.47777778,0.47,13.8299,7,10.3201,1016.7,1,Normal
8.883333333,0.99,5.313,332,1.6583,1011.17,1,Normal
2.222222222,0.93,11.2217,14,6.0858,1019.65,1,Cold
8.288888889,0.88,0,0,15.8263,1023.04,1,Normal
21.12222222,0.78,17.0016,278,11.0768,1005.57,1,Warm
2.222222222,0.91,9.4668,270,9.982,1008.15,1,Cold
1.122222222,0.88,12.1877,167,4.9105,1020.45,1,Cold
21.66666667,0.59,6.44,170,16.1,1015,1,Warm
2.133333333,0.8,10.0142,340,14.0231,1017.06,1,Cold
22.21111111,0.79,3.2361,123,14.9569,1017.1,1,Warm
6.005555556,0.94,9.6922,196,2.7531,1024.52,1,Normal
21.55555556,0.9,3.1717,178,15.8263,1015.19,1,Warm
27.08333333,0.32,10.4167,359,10.3523,1020.85,1,Warm
2.233333333,0.9,16.8245,30,9.8371,1023.65,1,Cold
7.222222222,0.73,17.3558,241,7.1323,1008.6,1,Normal
13.33333333,0.87,3.9445,12,14.9569,1013.17,1,Normal
25.18333333,0.38,16.7923,224,10.3523,1009.88,1,Warm
12.83333333,0.56,13.846,181,15.8263,1018.41,1,Normal
14.75555556,0.28,25.0677,229,10.3684,1009.97,1,Normal
27.77777778,0.4,12.4936,249,9.982,1009.07,1,Warm
4.027777778,0.52,13.8782,130,9.982,1028.67,1,Cold
-2.361111111,0.96,12.1233,21,1.8515,1031.21,0,Cold
5.705555556,0.96,10.9641,212,9.4829,1019.93,1,Normal
7.955555556,0.75,12.6868,150,11.2056,1010.72,1,Normal
10.34444444,0.8,10.4489,140,15.8263,1022.6,1,Normal
7.233333333,0.93,13.846,322,3.6708,1008.4,1,Normal
18.82222222,0.78,10.626,70,11.27,1008.11,1,Warm
23.88888889,0.58,9.66,40,9.982,0,1,Warm
7.8,0.96,7.8407,241,15.134,1015.03,1,Normal
13.88333333,0.68,0.1932,2,9.982,1029.11,1,Normal
21.06666667,0.47,8.0983,328,5.2164,1018.56,1,Warm
2.733333333,0.89,20.2216,330,6.118,1006.15,1,Cold
7.266666667,0.48,14.49,170,9.982,993.66,1,Normal
24.95,0.32,2.6726,60,10.3523,1017.35,1,Warm
-2.2,0.96,12.4936,140,6.0697,1029.36,0,Cold
12.22222222,0.9,11.27,280,12.075,1007.5,1,Normal
23.46666667,0.63,10.8836,99,14.9569,1015.02,1,Warm
7.266666667,0.54,15.5365,282,11.27,1024.36,1,Normal
25.46666667,0.61,8.5974,279,11.4471,1015.41,1,Warm
4.972222222,0.96,3.0107,264,5.4418,1000.31,1,Normal
7.705555556,0.89,23.3289,310,11.27,1014.1,1,Normal
22.33888889,0.72,10.5938,173,15.8263,1015.56,1,Warm
32.06111111,0.56,9.1126,10,11.27,1016.12,1,Warm
8.127777778,0.94,10.8192,355,2.9463,1009.42,1,Normal
30.05,0.34,4.7656,178,9.982,1013.35,1,Warm
17.70555556,0.85,9.9659,322,14.3934,1018.77,1,Normal
15.95555556,0.71,2.9624,207,15.3111,1020.41,1,Normal
5.905555556,0.99,15.5043,161,9.821,1004.72,1,Normal
8.311111111,0.73,14.5383,232,15.8746,1012.52,1,Normal
5,0.86,24.15,270,8.05,1002.7,1,Normal
0.683333333,0.92,5.8765,311,3.7835,1041.19,1,Cold
15.15555556,0.76,15.8263,288,9.982,1014.27,1,Normal
6.172222222,0.99,14.329,151,4.4919,1022.72,1,Normal
20.11666667,0.67,15.6492,310,11.27,1017.48,1,Warm
31.06111111,0.32,12.9605,70,9.982,1018,1,Warm
-6.111111111,0.82,12.6063,192,4.9105,1007.01,0,Cold
19.77222222,0.67,25.4058,329,15.8263,1007.43,1,Warm
3.333333333,0.79,3.22,340,16.1,1010.2,1,Cold
7.222222222,0.73,8.5813,32,11.27,1020.95,1,Normal
7.777777778,0.76,44.1623,309,11.27,1015.8,1,Normal
19.44444444,0.87,3.22,50,15.134,1010.4,1,Warm
13.85,0.72,16.1,1,15.1823,1018.77,1,Normal
1.061111111,0.91,10.8836,121,8.6779,1015.71,1,Cold
-3.761111111,0.91,12.9444,162,5.6833,1025.87,0,Cold
3.888888889,0.89,14.49,340,11.27,1016.4,1,Cold
-7.222222222,0.96,9.6278,173,1.6905,1028.3,0,Cold
17.68888889,0.87,25.5829,310,14.9086,1010.27,1,Normal
2.327777778,0.8,10.4972,161,8.3559,1020.83,1,Cold
10.58888889,0.49,14.3129,1,15.3111,1017.24,1,Normal
7.733333333,0.96,15.8746,38,9.982,1010.5,1,Normal
18.19444444,0.76,13.685,29,15.8263,1007.39,1,Normal
19.48888889,0.81,2.8819,165,9.9015,1017.74,1,Warm
11.11111111,0.8,11.27,240,16.1,1020.2,1,Normal
13.24444444,0.82,4.025,275,15.5526,1009.21,1,Normal
8.677777778,0.57,14.8281,140,15.1823,1024.04,1,Normal
12.75555556,0.93,17.2592,252,6.1985,1009.91,1,Normal
6.161111111,0.82,2.5116,202,14.9086,1018.29,1,Normal
11.71111111,0.69,3.2039,139,16.1,1019.56,1,Normal
1.133333333,0.89,6.1502,271,4.6207,1025.01,1,Cold
9.544444444,0.8,6.5044,190,14.9086,1013.79,1,Normal
17.63888889,0.66,6.4883,159,15.8263,1014.88,1,Normal
16.06111111,0.45,9.2253,62,16.1,1012.17,1,Normal
23.79444444,0.39,7.7924,9,10.2557,1017.4,1,Warm
17.68888889,0.9,7.7602,169,9.982,1015.67,1,Normal
19.93888889,0.6,7.6314,180,9.982,1010.29,1,Warm
9.916666667,0.81,0.6923,348,15.8102,1017.87,1,Normal
2.222222222,0.75,14.49,320,16.1,1015.4,1,Cold
7.65,0.84,11.5115,352,15.0052,1028.18,1,Normal
20.53333333,0.87,6.1502,0,15.8263,1019,1,Warm
23.75,0.58,21.735,340,9.982,1006.9,1,Warm
12.57777778,0.92,3.5581,36,14.3934,1010.95,1,Normal
2.822222222,0.99,7.6153,265,6.0214,1007.36,1,Cold
-3.938888889,0.87,3.1395,152,7.0196,1032.53,0,Cold
32.25555556,0.42,15.6975,179,15.5526,1007.71,1,Warm
5.416666667,0.62,19.32,169,15.8263,1009.18,1,Normal
3.333333333,0.89,25.76,270,16.1,1015.1,1,Cold
8.888888889,0.93,14.2807,359,8.05,0,1,Normal
-0.116666667,0.93,8.1466,242,5.4579,1027.09,0,Cold
-11.00555556,0.66,7.3416,48,2.9302,1034.52,0,Cold
16.11111111,0.44,8.05,30,11.27,1021,1,Normal
6.111111111,0.93,11.27,160,2.576,1021.3,1,Normal
22.24444444,0.64,5.635,183,15.8263,1006.36,1,Warm
18.78888889,0.91,12.075,315,11.7691,1010.37,1,Normal
-10.04444444,0.67,13.2664,30,11.27,1039.57,0,Cold
27.22222222,0.51,8.05,290,11.27,1013.3,1,Warm
7.222222222,0.93,27.37,350,11.27,991.9,1,Normal
7.416666667,0.87,3.3005,351,14.9569,1025.63,1,Normal
14.37222222,0.9,13.9104,300,9.9015,1004.55,1,Normal
11.15555556,0.71,30.268,301,11.27,1019.55,1,Normal
31.01666667,0.39,12.3165,213,10.0464,1014.09,1,Warm
-2.894444444,0.73,27.048,140,11.0285,1023.64,0,Cold
-2.266666667,0.85,2.9785,321,8.1305,1029.52,0,Cold
7.866666667,0.83,0.2254,270,9.982,1015.86,1,Normal
23.76111111,0.62,8.1949,150,9.982,1014.68,1,Warm
4.283333333,0.86,10.7226,129,5.1359,1019.36,1,Cold
2.761111111,0.85,12.1877,39,14.168,1030.16,1,Cold
2.311111111,0.86,1.5295,201,1.8837,1022.07,1,Cold
-3.011111111,1,6.2629,329,0.2254,1028.13,0,Cold
-2.422222222,0.96,7.9695,100,0.322,1029.66,0,Cold
-2.127777778,0.81,16.1161,291,9.982,1026.53,0,Cold
10.95,0.81,16.9211,351,9.982,1019.28,1,Normal
8.072222222,0.93,3.22,120,5.8443,1025.04,1,Normal
10.07222222,0.82,8.0822,12,15.8263,1026.2,1,Normal
32.22222222,0.31,13.4918,20,11.27,1005.56,1,Warm
19.44444444,0.78,3.22,280,16.1,1016.8,1,Warm
0.038888889,0.93,20.5597,21,5.4579,999.49,1,Cold
-3.311111111,0.92,6.2951,231,2.9302,1024.21,0,Cold
27.77777778,0.49,11.27,80,11.27,1014.6,1,Warm
20.88333333,0.76,16.7601,29,15.8263,1020.59,1,Warm
26.96666667,0.25,19.5293,318,10.3523,1017.4,1,Warm
15.00555556,0.44,16.6474,313,10.5777,1017.47,1,Normal
9.944444444,0.67,7.6475,331,8.5813,1025.76,1,Normal
15.99444444,0.76,10.6582,92,15.8263,1013.39,1,Normal
16.68888889,0.97,3.1878,168,16.0517,1014.9,1,Normal
18.01111111,0.59,4.5563,333,10.2557,1020.49,1,Normal
-1.033333333,0.83,2.9463,126,6.4561,1027.29,0,Cold
12.2,0.73,17.0982,159,9.982,1026.88,1,Normal
17.63888889,0.97,9.5795,299,11.27,1003.99,1,Normal
10.16111111,0.92,7.9373,312,10.0464,1020.88,1,Normal
17.24444444,0.52,19.5615,291,11.27,1013.02,1,Normal
6.372222222,0.68,5.0715,40,10.0303,1023.09,1,Normal
25.04444444,0.42,11.2056,140,9.982,1011.84,1,Warm
-8.333333333,0.88,6.44,50,6.118,1029.3,0,Cold
7.938888889,0.7,25.7117,310,11.27,1020.33,1,Normal
26.17777778,0.44,13.4918,8,10.3684,1018.77,1,Warm
20.95555556,0.59,8.4203,324,10.0303,1010.46,1,Warm
17.73888889,0.96,3.3649,228,15.8263,1015.23,1,Normal
7.777777778,0.76,12.88,150,9.982,1024.4,1,Normal
23.81111111,0.35,28.4004,325,10.3523,1015.41,1,Warm
6.938888889,0.62,0.8372,206,7.728,1027.66,1,Normal
6.161111111,0.78,1.4973,82,9.9015,1007.95,1,Normal
7.022222222,0.74,28.5131,329,11.6886,1007.89,1,Normal
18.22777778,0.73,13.2181,19,14.9569,1017.97,1,Normal
12.46111111,0.95,3.6225,98,14.9569,1020.28,1,Normal
20.55555556,0.78,0,0,16.1,1016.71,1,Warm
11.45555556,0.72,11.27,50,15.8263,1021.78,1,Normal
1.672222222,0.85,15.8102,290,14.9569,1014.23,1,Cold
2.777777778,0.92,3.22,110,4.025,1020.2,1,Cold
21.53333333,0.77,11.0446,149,16.1,1007.1,1,Warm
2.733333333,0.96,11.2056,230,9.9015,1011.16,1,Cold
17.87222222,0.59,9.2414,132,9.982,1014.62,1,Normal
0.944444444,0.7,17.4846,89,9.6922,1006.17,1,Cold
4.822222222,0.78,26.7743,160,15.6009,1012.23,1,Normal
2.905555556,0.75,11.3183,158,14.168,1029.3,1,Cold
20.9,0.8,9.7083,329,16.1,1018.6,1,Warm
7.777777778,0.93,6.44,310,6.1985,1025.04,1,Normal
3.888888889,0.7,14.49,10,11.27,1019.2,1,Cold
20.28333333,0.77,10.1108,182,15.5526,1012.45,1,Warm
-4.9,0.74,11.109,231,6.2951,0,0,Cold
16.02777778,0.39,19.481,167,11.3988,1017.58,1,Normal
-2.222222222,0.92,0,0,4.508,1029.8,0,Cold
19.98333333,0.93,6.1824,358,9.982,1009.64,1,Warm
13.95555556,0.47,15.8102,50,10.2557,1030.51,1,Normal
25,0.3,3.22,320,9.982,1018,1,Warm
19.53333333,0.78,5.9892,168,15.1823,1015.54,1,Warm
19.66111111,0.7,6.44,60,9.982,1010.16,1,Warm
7.144444444,0.69,6.2146,165,14.9569,1018.37,1,Normal
10.75,0.79,11.0768,273,9.6117,1013.02,1,Normal
-11.03888889,0.92,6.3595,227,3.5581,1021.64,0,Cold
14.66111111,0.7,10.3201,100,14.9569,1009.84,1,Normal
8.683333333,0.84,10.6582,159,7.7441,1018,1,Normal
21.13333333,0.53,25.0516,232,11.4471,1006.32,1,Warm
6.144444444,0.96,14.2002,66,5.796,1006.14,1,Normal
-3.427777778,0.97,6.118,247,3.8157,1004.67,0,Cold
17.82777778,0.33,10.4811,69,9.982,1019.73,1,Normal
7.916666667,1,7.6636,169,0.0322,1029.69,1,Normal
13.79444444,0.6,14.168,230,10.0464,1024.69,1,Normal
0.427777778,0.84,16.0034,78,14.7959,1016.68,1,Cold
18.82222222,0.89,3.22,206,9.982,1010.41,1,Warm
13.96666667,0.99,3.9928,160,6.7781,1025.81,1,Normal
19.75555556,0.59,3.3005,281,10.3523,1020.37,1,Warm
